	Lambda	X
40842	0.971	0.25245332641023377
40843	0.971	0.41814846006216366
40844	0.971	0.18472203191045214
40845	0.971	0.10359034795902333
40846	0.971	0.8038702219362676
40847	0.971	0.5611462258680026
40848	0.971	0.1801693404986003
40849	0.971	0.757835813487493
40850	0.971	0.476930485537335
40851	0.971	0.41494574301442944
40852	0.971	0.5515699294999027
40853	0.971	0.19593218885725153
40854	0.971	0.14157012810544148
40855	0.971	0.5346949388628328
40856	0.971	0.10583107795485501
40857	0.971	0.814771823312881
40858	0.971	0.3817955058518567
40859	0.971	0.6651356153979533
40860	0.971	0.9105968236790581
40861	0.971	0.7180012226576129
40862	0.971	0.4919352963304249
40863	0.971	0.6704643130184166
40864	0.971	0.459312924746718
40865	0.971	0.6128889012115036
40866	0.971	0.8429029083251397
40867	0.971	0.46501281310679654
40868	0.971	0.7933681175675685
40869	0.971	0.4306036993118143
40870	0.971	0.15787494078511452
40871	0.971	0.46209180843273856
40872	0.971	0.7126350889584833
40873	0.971	0.7622875506289859
40874	0.971	0.6623532750471399
40875	0.971	0.47404343697862056
40876	0.971	0.32089279097009327
40877	0.971	0.8207674491918443
40878	0.971	0.5183096571169032
40879	0.971	0.28031660630584215
40880	0.971	0.9539442219491897
40881	0.971	0.7634488733795273
40882	0.971	0.28246556003611095
40883	0.971	0.316588584380312
40884	0.971	0.26035400394436803
40885	0.971	0.3253083151680838
40886	0.971	0.36837251603304816
40887	0.971	0.1441312443363762
40888	0.971	0.16986270798036504
40889	0.971	0.3187670060546475
40890	0.971	0.6610509310398277
40891	0.971	0.2244022332428273
40892	0.971	0.629226359147934
40893	0.971	0.6344976593894412
40894	0.971	0.6902987138433561
40895	0.971	0.46097500827350346
40896	0.971	0.8361334797674889
40897	0.971	0.12180959648122394
40898	0.971	0.17571883666971266
40899	0.971	0.5092144817069425
40900	0.971	0.44006148136365325
40901	0.971	0.1937615456987022
40902	0.971	0.7290363094737793
40903	0.971	0.48001728919014447
40904	0.971	0.5624472096464546
40905	0.971	0.17445691878543262
40906	0.971	0.8847864887966189
40907	0.971	0.565712495042096
40908	0.971	0.8951389676548096
40909	0.971	0.17210486227869015
40910	0.971	0.6078651840740589
40911	0.971	0.40069773307409495
40912	0.971	0.3319955756248986
40913	0.971	0.22190009891492649
40914	0.971	0.36518275119449184
40915	0.971	0.3426480225475895
40916	0.971	0.29668395255026325
40917	0.971	0.4294149006168949
40918	0.971	0.5138896561655132
40919	0.971	0.4434273670822168
40920	0.971	0.6376254641016628
40921	0.971	0.3884964476006894
40922	0.971	0.306950711592681
40923	0.971	0.2874326511432112
40924	0.971	0.4462255384216898
40925	0.971	0.6163436858415174
40926	0.971	0.11122331019097333
40927	0.971	0.5057457952492213
40928	0.971	0.6219344326211109
40929	0.971	0.9006240212611437
40930	0.971	0.6790405168927948
40931	0.971	0.6268194143025485
40932	0.972	0.6478568101377367
40933	0.972	0.8690098312869834
40934	0.972	0.3888008068039986
40935	0.972	0.913289199302346
40936	0.972	0.2615198674995967
40937	0.972	0.7117264751293575
40938	0.972	0.7647881368555306
40939	0.972	0.6546465234516642
40940	0.972	0.8595247395325745
40941	0.972	0.41517015679200914
40942	0.972	0.9376867840420259
40943	0.972	0.18906835087266607
40944	0.972	0.5439897367675122
40945	0.972	0.9627328236374751
40946	0.972	0.11354029106641665
40947	0.972	0.33940429426007457
40948	0.972	0.8508922612521563
40949	0.972	0.4388493685892704
40950	0.972	0.9541185880711899
40951	0.972	0.139620121809248
40952	0.972	0.4128075714852991
40953	0.972	0.9357609923588138
40954	0.972	0.19483318411322484
40955	0.972	0.5584882679651036
40956	0.972	0.9556374389932324
40957	0.972	0.1350286414844035
40958	0.972	0.4000716666768028
40959	0.972	0.9244945367301141
40960	0.972	0.22840945683244604
40961	0.972	0.6391438885985122
40962	0.972	0.8806018043916513
40963	0.972	0.3561077887729362
40964	0.972	0.8743657296618249
40965	0.972	0.3737569502431761
40966	0.972	0.8965514676413339
40967	0.972	0.31036182953687547
40968	0.972	0.804542840565311
40969	0.972	0.5600466609824191
40970	0.972	0.1376921026654407
40971	0.972	0.40746991669466615
40972	0.972	0.931220533048908
40973	0.972	0.20839638636344252
40974	0.972	0.5918688500368456
40975	0.972	0.2066759323770262
40976	0.972	0.5876928764411472
40977	0.972	0.1960731947858667
40978	0.972	0.5615831125842494
40979	0.972	0.5455147027533224
40980	0.972	0.11551903130464058
40981	0.972	0.3450597026998431
40982	0.972	0.4163273821450537
40983	0.972	0.18629858993785775
40984	0.972	0.5369600484423174
40985	0.972	0.9654549482958
40986	0.972	0.10528078872490616
40987	0.972	0.3156588044892912
40988	0.972	0.8135075077286071
40989	0.972	0.31719900635625725
40990	0.972	0.8160719990971121
40991	0.972	0.5309111538133745
40992	0.972	0.9674204255622058
40993	0.972	0.0993122932092959
40994	0.972	0.2983665996751536
40995	0.972	0.7834224245627821
40996	0.972	0.6114879724362048
40997	0.972	0.7135718868470304
40998	0.972	0.7612973492411643
40999	0.972	0.6624863702429561
41000	0.972	0.84808645461527
41001	0.972	0.4464771398153603
41002	0.972	0.9582914616573687
41003	0.972	0.12699822439995032
41004	0.972	0.37759828956042674
41005	0.972	0.9010172451497077
41006	0.972	0.7816875083099539
41007	0.972	0.6155969576507185
41008	0.972	0.9086056548051425
41009	0.972	0.27526548984484595
41010	0.972	0.7396408536514087
41011	0.972	0.7093077970607803
41012	0.972	0.7693243752329096
41013	0.972	0.6443412431917639
41014	0.972	0.37544707456606163
41015	0.972	0.8985324588864673
41016	0.972	0.30462330425328404
41017	0.972	0.794579546581168
41018	0.972	0.5846346714064183
41019	0.972	0.5428007039754197
41020	0.972	0.11204361579111569
41021	0.972	0.3351179447668591
41022	0.972	0.8444882181910489
41023	0.972	0.45620833222032703
41024	0.972	0.8498250037889685
41025	0.972	0.44175482916856457
41026	0.972	0.39893218512448325
41027	0.972	0.9234141195270174
41028	0.972	0.23161494322688844
41029	0.972	0.6464859690571573
41030	0.972	0.870877032917531
41031	0.972	0.38356841919938245
41032	0.972	0.27792492252380935
41033	0.972	0.7448839398959545
41034	0.972	0.6982653495723443
41035	0.972	0.7894663116097792
41036	0.972	0.5970325226369538
41037	0.972	0.9271869019376138
41038	0.972	0.22041011766192617
41039	0.972	0.6205405533044581
41040	0.972	0.9031337971057742
41041	0.972	0.2912490205494039
41042	0.972	0.7703624079064734
41043	0.972	0.641964599526047
41044	0.972	0.8769208434299883
41045	0.972	0.3665425028613106
41046	0.972	0.8878119030469663
41047	0.972	0.45452113348028345
41048	0.972	0.9390319870265806
41049	0.972	0.18503738463240652
41050	0.972	0.5337455901474798
41051	0.972	0.10197757751540341
41052	0.972	0.3061019118005622
41053	0.972	0.7971715507105651
41054	0.972	0.5782921237354468
41055	0.972	0.9427462471732717
41056	0.972	0.1738904833862467
41057	0.972	0.5049767371021912
41058	0.972	0.9718811999654615
41059	0.972	0.08575272559564852
41060	0.972	0.25870096302622764
41061	0.972	0.7058361680504229
41062	0.972	0.7757577272049019
41063	0.972	0.6295022757771408
41064	0.972	0.8926600164235933
41065	0.972	0.3215993579569593
41066	0.972	0.8232932677621474
41067	0.972	0.5123050095860616
41068	0.972	0.08760005681192744
41069	0.972	0.2641341692299446
41070	0.972	0.7171393722097031
41071	0.972	0.7544766387579099
41072	0.972	0.6775739974147935
41073	0.972	0.8246323330822933
41074	0.972	0.5088255403753699
41075	0.972	0.7106053575807808
41076	0.972	0.7668963025067467
41077	0.972	0.6498736703456872
41078	0.972	0.8662334063896826
41079	0.972	0.3965562854908632
41080	0.972	0.9211233297424463
41081	0.972	0.23840260777234715
41082	0.972	0.44376570081413036
41083	0.972	0.9568710514746952
41084	0.972	0.13129716848383535
41085	0.972	0.6311828575316802
41086	0.972	0.8906168392877851
41087	0.972	0.3274804004603981
41088	0.972	0.8326985571248924
41089	0.972	0.4876777105533347
41090	0.972	0.19031050318275994
41091	0.972	0.5471289889462139
41092	0.972	0.9613654592527953
41093	0.972	0.11768606872191513
41094	0.972	0.3512379745928956
41095	0.972	0.8677680138278456
41096	0.972	0.3922733078238679
41097	0.972	0.9168642276672693
41098	0.972	0.2509893418006992
41099	0.972	0.6894406955485628
41100	0.972	0.13624038003608238
41101	0.972	0.4034409960118377
41102	0.972	0.21912226238586596
41103	0.972	0.6175085706201717
41104	0.972	0.9065156872109023
41105	0.972	0.2813802329039439
41106	0.972	0.751618385103353
41107	0.972	0.6838044392309074
41108	0.972	0.535171931810338
41109	0.972	0.10340653382404993
41110	0.972	0.40997319586964653
41111	0.972	0.9333826237899986
41112	0.972	0.20194293543878397
41113	0.972	0.576116491860852
41114	0.972	0.9443418530605919
41115	0.972	0.16909453648347345
41116	0.972	0.4924063498372519
41117	0.972	0.26011325915934763
41118	0.972	0.3330859392100314
41119	0.972	0.8413987134573135
41120	0.972	0.4645172245902041
41121	0.972	0.8059146053432589
41122	0.972	0.5566178196509429
41123	0.972	0.25358935579858993
41124	0.972	0.6950142148780243
41125	0.972	0.5830794845732981
41126	0.972	0.29997497634466147
41127	0.972	0.7863196017056406
41128	0.972	0.6045858474330004
41129	0.972	0.9200038382540369
41130	0.972	0.24171521793064882
41131	0.972	0.6691881819831393
41132	0.972	0.8379004366141213
41133	0.972	0.47387259662287823
41134	0.972	0.9687274622347429
41135	0.972	0.09534115071733294
41136	0.972	0.28680272667810774
41137	0.972	0.6608966741658286
41138	0.972	0.44006044170310893
41139	0.972	0.20974050116818713
41140	0.972	0.5951193292131106
41141	0.972	0.9289236006226665
41142	0.972	0.21524177576868153
41143	0.972	0.6083118731099673
41144	0.972	0.6932064491683291
41145	0.972	0.7983780948532403
41146	0.972	0.16738516970544062
41147	0.972	0.6757196921365373
41148	0.972	0.827615841874025
41149	0.972	0.5010408064007804
41150	0.972	0.2576836685557701
41151	0.972	0.7036968394425499
41152	0.972	0.7796762601584183
41153	0.972	0.8731341729598243
41154	0.972	0.6102677532736153
41155	0.972	0.32053622583368613
41156	0.972	0.8215629598119886
41157	0.972	0.5167876602739192
41158	0.972	0.9706485011199104
41159	0.972	0.0895015994123891
41160	0.972	0.2697175234628155
41161	0.972	0.7285372394088611
41162	0.972	0.7320541501848848
41163	0.972	0.7249446547859619
41164	0.972	0.7070570112441832
41165	0.972	0.7735058360642029
41166	0.972	0.6347259797382138
41167	0.972	0.8862279936839588
41168	0.972	0.43618604038223957
41169	0.972	0.9525324031059696
41170	0.972	0.1444117576136081
41171	0.972	0.4260070407214899
41172	0.972	0.9458567057571008
41173	0.972	0.16453737748256395
41174	0.972	0.48035822167535835
41175	0.972	0.09101710474368878
41176	0.972	0.2741605029559177
41177	0.972	0.7374471622917624
41178	0.972	0.6637549583309111
41179	0.972	0.8461870500502608
41180	0.972	0.45162114230206296
41181	0.972	0.11941497112943679
41182	0.972	0.13325887603811196
41183	0.972	0.39514029809689544
41184	0.972	0.670955717833521
41185	0.972	0.8351518914539074
41186	0.972	0.27280604854637813
41187	0.972	0.734746091868089
41188	0.972	0.7194430097363522
41189	0.972	0.7500218817452019
41190	0.972	0.6872605417256119
41191	0.972	0.808594476556903
41192	0.972	0.5498894906179267
41193	0.972	0.9600857987226273
41194	0.972	0.12156396714291956
41195	0.972	0.36225313064593284
41196	0.972	0.8823992940487101
41197	0.972	0.24820419200458024
41198	0.972	0.8150448033191691
41199	0.972	0.7961309634818996
41200	0.972	0.5808430366826098
41201	0.972	0.9408193239855572
41202	0.972	0.17967644214060488
41203	0.972	0.5199891583927656
41204	0.972	0.7386150448705268
41205	0.972	0.6534524416190356
41206	0.972	0.8612213121972747
41207	0.972	0.20065638158413693
41208	0.972	0.5729475987318156
41209	0.972	0.16233916994856867
41210	0.972	0.2854018410072287
41211	0.972	0.7593449696200844
41212	0.972	0.6668364740989604
41213	0.972	0.3121171684576479
41214	0.972	0.8075384032275383
41215	0.972	0.5525456445185014
41216	0.972	0.12549984070861767
41217	0.972	0.5545110637385546
41218	0.972	0.12854094441193079
41219	0.972	0.3819347326722125
41220	0.972	0.2831766553974278
41221	0.972	0.5032284919075068
41222	0.972	0.7781334622594649
41223	0.972	0.623957144320882
41224	0.972	0.3026151237790697
41225	0.972	0.7910317542029288
41226	0.972	0.5932530736410997
41227	0.972	0.279062034271799
41228	0.972	0.747109914261537
41229	0.972	0.1703023347021489
41230	0.972	0.4955826851049263
41231	0.972	0.6274728329409713
41232	0.972	0.8950941510947849
41233	0.972	0.3145757148850288
41234	0.972	0.8116927148918951
41235	0.972	0.4668787346813373
41236	0.972	0.5858411457039421
41237	0.972	0.19151792942771234
41238	0.972	0.3634140960940571
41239	0.972	0.8838801324784068
41240	0.972	0.3467743147334513
41241	0.972	0.506227550991435
41242	0.972	0.34070058528681885
41243	0.972	0.8527986576896782
41244	0.972	0.43364721285581675
41245	0.972	0.9509582830343619
41246	0.972	0.14916340223429378
41247	0.972	0.5630546949686455
41248	0.972	0.14302557290708692
41249	0.972	0.42219832412500985
41250	0.972	0.17279815848222066
41251	0.972	0.5021236844890953
41252	0.972	0.6216663577601904
41253	0.972	0.29496583405985544
41254	0.972	0.6260680346809507
41255	0.972	0.8035183201531203
41256	0.972	0.4199385349447746
41257	0.972	0.17788508652619522
41258	0.972	0.515359384812451
41259	0.972	0.2677531056384857
41260	0.972	0.8780227910056047
41261	0.972	0.8757941439770298
41262	0.972	0.3697267142918943
41263	0.972	0.32429021350126985
41264	0.972	0.3789654917584562
41265	0.972	0.29287633257649764
41266	0.972	0.43208588904106093
41267	0.972	0.15217438124839708
41268	0.972	0.3077067667461066
41269	0.972	0.7999653983431873
41270	0.972	0.5714127430655949
41271	0.972	0.9476406847811086
41272	0.972	0.1591658302738853
41273	0.972	0.48920914833897894
41274	0.972	0.2626349766697083
41275	0.972	0.41737995178461124
41276	0.972	0.18381025592133254
41277	0.972	0.6856884220262488
41278	0.972	0.3364990081863337
41279	0.972	0.45058970011449606
41280	0.972	0.3603007043654303
41281	0.972	0.35815073166212663
41282	0.972	0.4482974882067569
41283	0.972	0.12422879744917965
41284	0.972	0.32326125741217865
41285	0.972	0.8259796970954332
41286	0.972	0.32630068875386137
41287	0.972	0.8308345849826713
41288	0.972	0.8624166177143677
41289	0.972	0.9301230595897754
41290	0.972	0.2116684865409133
41291	0.972	0.5997632437973114
41292	0.972	0.6380809772502238
41293	0.972	0.12984140566963898
41294	0.972	0.38558324415986767
41295	0.972	0.9098796137533284
41296	0.972	0.27153235385831165
41297	0.972	0.6430300292496264
41298	0.972	0.7529750688688598
41299	0.972	0.6808539737561587
41300	0.972	0.8192865064730589
41301	0.972	0.5226619090581833
41302	0.972	0.09287868972119258
41303	0.972	0.7481783382675892
41304	0.972	0.6912299214856803
41305	0.972	0.801805292913274
41306	0.972	0.5668582381483033
41307	0.972	0.23002572616032066
41308	0.972	0.8998636614689194
41309	0.972	0.7877271728243511
41310	0.972	0.6012143901393983
41311	0.972	0.38717220919174544
41312	0.972	0.9115750487636897
41313	0.972	0.2665574130153892
41314	0.972	0.7221134924571799
41315	0.972	0.22228912222578973
41316	0.972	0.17532676425846982
41317	0.972	0.3938133137632022
41318	0.972	0.9184148019311811
41319	0.972	0.2464120822222558
41320	0.972	0.6795171140304375
41321	0.972	0.730731897811458
41322	0.972	0.18186378108700474
41323	0.972	0.5256200080139173
41324	0.972	0.6656282552764052
41325	0.972	0.8433576714970865
41326	0.972	0.4592538439021981
41327	0.972	0.964047270814233
41328	0.972	0.10955297959446282
41329	0.972	0.48564758619954324
41330	0.972	0.213869991726028
41331	0.972	0.24303860021665702
41332	0.972	0.6721132886569761
41333	0.972	0.721093504411502
41334	0.972	0.5794569144450881
41335	0.972	0.17651072194799633
41336	0.972	0.7160550781911664
41337	0.972	0.7565597754469457
41338	0.972	0.204239724860282
41339	0.972	0.8402070242912644
41340	0.972	0.10057939711362121
41341	0.972	0.2167818867689388
41342	0.972	0.28947300138168447
41343	0.972	0.8364354724405838
41344	0.972	0.47777338315109363
41345	0.972	0.46150269214590983
41346	0.972	0.10696570772664275
41347	0.972	0.38995570720425604
41348	0.972	0.9144902830045685
41349	0.972	0.6061411984373776
41350	0.972	0.4062072756496563
41351	0.972	0.35473392846839086
41352	0.972	0.4374131337756098
41353	0.972	0.4139170314504094
41354	0.972	0.49908197685251693
41355	0.972	0.18770710573620883
41356	0.972	0.5405399933989393
41357	0.972	0.7579489006312341
41358	0.972	0.28037782494997976
41359	0.972	0.7927844923878054
41360	0.972	0.5890044146013446
41361	0.972	0.19935411919098908
41362	0.972	0.5697304823378104
41363	0.972	0.9487702858966176
41364	0.972	0.1557620142142275
41365	0.972	0.7437480947480561
41366	0.972	0.7006737283169965
41367	0.972	0.7851534981909045
41368	0.972	0.24992400469114331
41369	0.972	0.3650328877035599
41370	0.972	0.15094898357484166
41371	0.972	0.8290519857024718
41372	0.972	0.4972778055241811
41373	0.972	0.6227903139384331
41374	0.972	0.5321582876756596
41375	0.972	0.5482725818374801
41376	0.972	0.5184844412975222
41377	0.972	0.73368523365544
41378	0.972	0.6963565303827908
41379	0.972	0.9343880637695499
41380	0.972	0.5687021864183466
41381	0.972	0.15371977663083836
41382	0.972	0.6132272173160965
41383	0.972	0.3290411073879786
41384	0.972	0.5514432706296221
41385	0.972	0.3686990183574316
41386	0.972	0.8104504370110964
41387	0.972	0.3439038763037641
41388	0.972	0.8574488691440623
41389	0.972	0.6563383309542347
41390	0.972	0.7770267893478991
41391	0.972	0.7232883756054769
41392	0.972	0.7424983435565368
41393	0.972	0.6186933007178512
41394	0.972	0.9052040061082014
41395	0.972	0.640829920948206
41396	0.972	0.24512835312056347
41397	0.972	0.8916506261239422
41398	0.972	0.8651673351146609
41399	0.972	0.37122230651775134
41400	0.972	0.3190817800648825
41401	0.972	0.833753400614897
41402	0.972	0.7413045693655687
41403	0.972	0.8181215719920917
41404	0.972	0.4578350265469314
41405	0.972	0.5642013263764771
41406	0.972	0.42796405819820665
41407	0.972	0.16044651867528062
41408	0.972	0.4694589559837878
41409	0.972	0.1936036287928766
41410	0.972	0.7717683798881187
41411	0.972	0.3424169971628853
41412	0.972	0.8553011398555692
41413	0.972	0.4759463740722022
41414	0.972	0.8539037882044062
41415	0.972	0.4306244095949641
41416	0.972	0.42355962268317243
41417	0.972	0.49426348374143114
41418	0.972	0.6326408574986071
41419	0.972	0.8888241534283957
41420	0.972	0.7146177621526926
41421	0.972	0.7022486371984415
41422	0.972	0.6363967676609515
41423	0.972	0.1407074239771926
41424	0.972	0.22568002099914855
41425	0.972	0.46347680346994735
41426	0.972	0.37230968293443684
41427	0.972	0.5388763462201611
41428	0.972	0.30159926250149294
41429	0.972	0.8849101240732293
41430	0.972	0.421168488289772
41431	0.972	0.6453571210283569
41432	0.972	0.6680929624985784
41433	0.972	0.6145133387171716
41434	0.972	0.5289177369553026
41435	0.972	0.09757696332999356
41436	0.972	0.288003714070014
41437	0.972	0.7682296948837531
41438	0.972	0.7364006344239403
41439	0.972	0.1574667271199618
41440	0.972	0.727486805038182
41441	0.972	0.511092178739201
41442	0.972	0.401921333426047
41443	0.972	0.5139014591827412
41444	0.972	0.5746047776172887
41445	0.972	0.16583776258576294
41446	0.972	0.48380630165692423
41447	0.972	0.52399151960943
41448	0.972	0.8204539765738379
41449	0.972	0.38086603226046445
41450	0.972	0.4427591067702911
41451	0.972	0.8939274033452319
41452	0.972	0.5277490048911091
41453	0.972	0.7632727939304609
41454	0.972	0.6580595090864276
41455	0.972	0.29700403742091996
41456	0.972	0.30897707453234463
41457	0.972	0.26539179786520783
41458	0.972	0.27682351623287593
41459	0.972	0.35264021440986165
41460	0.972	0.3310617164259596
41461	0.972	0.4728417441892442
41462	0.972	0.6509791364903249
41463	0.972	0.338284103242602
41464	0.972	0.21270633221291144
41465	0.972	0.6022539904977855
41466	0.972	0.9222768580862568
41467	0.972	0.23498619724226014
41468	0.972	0.8793255521013437
41469	0.972	0.12300629488994676
41470	0.972	0.6739091761266178
41471	0.972	0.4820641148166637
41472	0.972	0.12051054550982448
41473	0.972	0.35926614083746256
41474	0.972	0.3499635116185797
41475	0.972	0.2365919734022126
41476	0.972	0.23352681146297802
41477	0.972	0.1108660591046128
41478	0.972	0.11652850231749189
41479	0.972	0.3479397342094489
41480	0.972	0.40503940326205295
41481	0.972	0.60730005095468
41482	0.972	0.14574861660475597
41483	0.972	0.10854962452803353
41484	0.972	0.47160281543042204
41485	0.972	0.6819147635811091
41486	0.972	0.7263733647484013
41487	0.972	0.42921429238103737
41488	0.972	0.9158074293745744
41489	0.972	0.590015920339478
41490	0.972	0.17135594359433207
41491	0.972	0.3765927120007238
41492	0.972	0.31324382734519157
41493	0.972	0.47921441234200834
41494	0.972	0.09409612842675448
41495	0.972	0.4112357654111837
41496	0.972	0.2522087212736792
41497	0.972	0.1633535474946523
41498	0.972	0.14200773759050667
41499	0.972	0.14688509690183058
41500	0.972	0.2554098732718479
41501	0.972	0.5100289554679988
41502	0.972	0.8564433793452974
41503	0.972	0.19742447530397303
41504	0.972	0.24053763629473787
41505	0.972	0.7081246742458139
41506	0.972	0.6883086212875678
41507	0.972	0.5072487304580812
41508	0.972	0.8719904764987894
41509	0.972	0.20299827756134425
41510	0.972	0.864055177206475
41511	0.972	0.7184082736775517
41512	0.972	0.5555727771576566
41513	0.972	0.6595704610736864
41514	0.972	0.4347330523868922
41515	0.973	0.8111746270066453
41516	0.973	0.5439337237313496
41517	0.973	0.9637468614250233
41518	0.973	0.11057807051045043
41519	0.973	0.3312540150075134
41520	0.973	0.8394467633988513
41521	0.973	0.47022755315606174
41522	0.973	0.9687470036626235
41523	0.973	0.09537979254596349
41524	0.973	0.2872106492837681
41525	0.973	0.7635654828405721
41526	0.973	0.6580777886045877
41527	0.973	0.8554615034692808
41528	0.973	0.426793506503181
41529	0.973	0.9473807335216217
41530	0.973	0.16011341315299446
41531	0.973	0.46905009128703923
41532	0.973	0.0964224987977814
41533	0.973	0.2902543938142999
41534	0.973	0.769297192259147
41535	0.973	0.6450663548759564
41536	0.973	0.8736915786774019
41537	0.973	0.3760429191278696
41538	0.973	0.900149938763678
41539	0.973	0.3002376061048819
41540	0.973	0.7876002287986622
41541	0.973	0.6021377802852022
41542	0.973	0.9233378020297396
41543	0.973	0.23207978872478757
41544	0.973	0.6482114585300183
41545	0.973	0.8694176878613945
41546	0.973	0.38805784785491837
41547	0.973	0.9134489707831795
41548	0.973	0.26131851233951925
41549	0.973	0.7120393723975041
41550	0.973	0.7649842777602374
41551	0.973	0.6548767209732689
41552	0.973	0.8600802261875704
41553	0.973	0.4140613441065262
41554	0.973	0.9377531696365695
41555	0.973	0.18906381201118866
41556	0.973	0.33348599708019744
41557	0.973	0.842875949913825
41558	0.973	0.46102358336573696
41559	0.973	0.9657147626307794
41560	0.973	0.1045995471102918
41561	0.973	0.31401330305254127
41562	0.973	0.542903961556561
41563	0.973	0.1092780412658925
41564	0.973	0.3275147568321243
41565	0.973	0.8336094111522272
41566	0.973	0.4857689728137832
41567	0.973	0.972027739267413
41568	0.973	0.0853947492097489
41569	0.973	0.25791217023584445
41570	0.973	0.704902458757359
41571	0.973	0.7782721581338017
41572	0.973	0.6242739387170108
41573	0.973	0.3013078820780295
41574	0.973	0.7895167874701212
41575	0.973	0.5975249893904794
41576	0.973	0.9276878732845601
41577	0.973	0.21914514091880355
41578	0.973	0.6181978740102948
41579	0.973	0.9066858930410907
41580	0.973	0.28117167567478907
41581	0.973	0.7519872622812223
41582	0.973	0.6837061246136767
41583	0.973	0.815405266745646
41584	0.973	0.5331633651405174
41585	0.973	0.9677239743782162
41586	0.973	0.0984913984103683
41587	0.973	0.29628442783624215
41588	0.973	0.7804442016029152
41589	0.973	0.9056070879724732
41590	0.973	0.2843270252337763
41591	0.973	0.7580708854705218
41592	0.973	0.6703507006937086
41593	0.973	0.8369557859570532
41594	0.973	0.47687920177872917
41595	0.973	0.970434350750139
41596	0.973	0.09024548625315683
41597	0.973	0.27217886488788007
41598	0.973	0.734245465021734
41599	0.973	0.7212112948040457
41600	0.973	0.7473438052180702
41601	0.973	0.6937321426302279
41602	0.973	0.798281814835119
41603	0.973	0.5761557331588657
41604	0.973	0.9452849799068981
41605	0.973	0.16642880124459564
41606	0.973	0.6231529025992125
41607	0.973	0.2975311263183351
41608	0.973	0.7827140176096561
41609	0.973	0.6137987998775426
41610	0.973	0.9114784442191215
41611	0.973	0.2671156135787056
41612	0.973	0.7239974618869611
41613	0.973	0.74186158332694
41614	0.973	0.6263234687435559
41615	0.973	0.8973788587434567
41616	0.973	0.3082833342805562
41617	0.973	0.8017882046074297
41618	0.973	0.5674838572841657
41619	0.973	0.9512151238591321
41620	0.973	0.14854101045518028
41621	0.973	0.4377544235918072
41622	0.973	0.9544554975126595
41623	0.973	0.13874451115557226
41624	0.973	0.41080754604971104
41625	0.973	0.9350514331059898
41626	0.973	0.19715808322149045
41627	0.973	0.5648643504541772
41628	0.973	0.9528677938489474
41629	0.973	0.14354641526484915
41630	0.973	0.42406618053367023
41631	0.973	0.4845892299995617
41632	0.973	0.25941821496521084
41633	0.973	0.7080679036117933
41634	0.973	0.7724264548290661
41635	0.973	0.6378741446667322
41636	0.973	0.8831438875570914
41637	0.973	0.34923258216855135
41638	0.973	0.8658818497093161
41639	0.973	0.3979451483920167
41640	0.973	0.38597890729494505
41641	0.973	0.7254242248637855
41642	0.973	0.73903217094465
41643	0.973	0.766363072920362
41644	0.973	0.6517534341548661
41645	0.973	0.8645028884450245
41646	0.973	0.4017879099480382
41647	0.973	0.22103778733346874
41648	0.973	0.9016540374048194
41649	0.973	0.6209893749550459
41650	0.973	0.9035548366543333
41651	0.973	0.3749693681870128
41652	0.973	0.8988989486389695
41653	0.973	0.30387266359825066
41654	0.973	0.7940732141256239
41655	0.973	0.5864718831746439
41656	0.973	0.19037113522704643
41657	0.973	0.5478450568411855
41658	0.973	0.9620291843389978
41659	0.973	0.11579296142504616
41660	0.973	0.34619737663250644
41661	0.973	0.8616105421990425
41662	0.973	0.19966099323568703
41663	0.973	0.5710763698138807
41664	0.973	0.9488438436839439
41665	0.973	0.15570031563758802
41666	0.973	0.4571864860825312
41667	0.973	0.48712447057488184
41668	0.973	0.2563288746451865
41669	0.973	0.7015576325443312
41670	0.973	0.7843654859916034
41671	0.973	0.6098735889968305
41672	0.973	0.9156078074861738
41673	0.973	0.25495593290482615
41674	0.973	0.6986431395149012
41675	0.973	0.616829962953481
41676	0.973	0.9081947528215866
41677	0.973	0.27675306857846615
41678	0.973	0.7433439807898433
41679	0.973	0.2641643889185571
41680	0.973	0.7179395215771059
41681	0.973	0.7537084063356485
41682	0.973	0.6799528065615983
41683	0.973	0.8216083605734211
41684	0.973	0.5172017902928756
41685	0.973	0.0867593714195625
41686	0.973	0.7133159184519201
41687	0.973	0.6603231711307188
41688	0.973	0.8521700552779159
41689	0.973	0.4358121705355947
41690	0.973	0.1422875560512534
41691	0.973	0.42059953012119167
41692	0.973	0.942885499297749
41693	0.973	0.17365057181162888
41694	0.973	0.5048694977232098
41695	0.973	0.08278061069280437
41696	0.973	0.25019857612964025
41697	0.973	0.6884439790522584
41698	0.973	0.8074132649103678
41699	0.973	0.553428766238122
41700	0.973	0.9593254517731656
41701	0.973	0.12399464044817113
41702	0.973	0.3695099044287344
41703	0.973	0.892379221638826
41704	0.973	0.32274007905089575
41705	0.973	0.8259885509786689
41706	0.973	0.805808249899829
41707	0.973	0.5574569604716869
41708	0.973	0.9571915837318804
41709	0.973	0.13046136814870143
41710	0.973	0.26237107963618533
41711	0.973	0.7608315556110031
41712	0.973	0.6642091169708012
41713	0.973	0.8463736482432246
41714	0.973	0.4515806145886821
41715	0.973	0.9261694822414989
41716	0.973	0.22366474903745232
41717	0.973	0.6288037619350576
41718	0.973	0.8944211621115833
41719	0.973	0.3168451047941889
